,Load [W],Mass Flow Rate [kg/s]
2018-01-05 13:31:00,0.0,0.1
2018-01-05 13:32:00,0.0,0.1
2018-01-05 13:33:00,0.0,0.1
2018-01-05 13:34:00,0.0,0.1
2018-01-05 13:35:00,0.0,0.1
2018-01-05 13:36:00,0.0,0.1
2018-01-05 13:37:00,0.0,0.1
2018-01-05 13:38:00,0.0,0.1
2018-01-05 13:39:00,0.0,0.1
2018-01-05 13:40:00,0.0,0.1
2018-01-05 13:41:00,1153.034602134727,0.1
2018-01-05 13:42:00,1219.0505566600589,0.1
2018-01-05 13:43:00,2414.731163356173,0.1
2018-01-05 13:44:00,2197.720436591403,0.1
2018-01-05 13:45:00,2164.395802636674,0.1
2018-01-05 13:46:00,2522.34176516228,0.1
2018-01-05 13:47:00,2525.863224358483,0.1
2018-01-05 13:48:00,3038.321532398179,0.1
2018-01-05 13:49:00,3063.3117839324577,0.1
2018-01-05 13:50:00,3035.968434408316,0.1
2018-01-05 13:51:00,2992.5868119057873,0.1
2018-01-05 13:52:00,2184.1510509876043,0.1
2018-01-05 13:53:00,1684.200705258501,0.1
2018-01-05 13:54:00,1432.8382683183313,0.1
2018-01-05 13:55:00,1312.5935464264758,0.1
2018-01-05 13:56:00,1291.1394831593389,0.1
2018-01-05 13:57:00,0.0,0.1
2018-01-05 13:58:00,0.0,0.1
2018-01-05 13:59:00,0.0,0.1
2018-01-05 14:00:00,0.0,0.1
2018-01-05 14:01:00,0.0,0.1
2018-01-05 14:02:00,0.0,0.1
2018-01-05 14:03:00,0.0,0.1
2018-01-05 14:04:00,0.0,0.1
2018-01-05 14:05:00,1446.4250576489942,0.1
2018-01-05 14:06:00,1362.7324964895147,0.1
2018-01-05 14:07:00,2673.040701438034,0.1
2018-01-05 14:08:00,2831.1867599011584,0.1
2018-01-05 14:09:00,2863.949244249953,0.1
2018-01-05 14:10:00,2945.9350472454985,0.1
2018-01-05 14:11:00,2801.265083701421,0.1
2018-01-05 14:12:00,2989.637674022419,0.1
2018-01-05 14:13:00,3099.310009456247,0.1
2018-01-05 14:14:00,3173.327510747202,0.1
2018-01-05 14:15:00,3109.352810275773,0.1
2018-01-05 14:16:00,2393.871991140529,0.1
2018-01-05 14:17:00,1922.8245324344416,0.1
2018-01-05 14:18:00,1688.942554559729,0.1
2018-01-05 14:19:00,1552.9579206984765,0.1
2018-01-05 14:20:00,1529.264216658272,0.1
2018-01-05 14:21:00,0.0,0.1
2018-01-05 14:22:00,0.0,0.1
2018-01-05 14:23:00,0.0,0.1
2018-01-05 14:24:00,0.0,0.1
2018-01-05 14:25:00,0.0,0.1
2018-01-05 14:26:00,0.0,0.1
2018-01-05 14:27:00,0.0,0.1
2018-01-05 14:28:00,0.0,0.1
2018-01-05 14:29:00,1776.8994563636752,0.1
2018-01-05 14:30:00,1591.9341833815172,0.1
2018-01-05 14:31:00,2818.296042002886,0.1
2018-01-05 14:32:00,2668.16140600794,0.1
2018-01-05 14:33:00,2768.043118396946,0.1
2018-01-05 14:34:00,3097.264093246536,0.1
2018-01-05 14:35:00,2689.1223617459063,0.1
2018-01-05 14:36:00,2723.5507220073005,0.1
2018-01-05 14:37:00,2902.3014372022535,0.1
2018-01-05 14:38:00,3000.1233315844383,0.1
2018-01-05 14:39:00,2838.205872639651,0.1
2018-01-05 14:40:00,2084.785700061063,0.1
2018-01-05 14:41:00,1660.7312966941709,0.1
2018-01-05 14:42:00,1406.3511649039315,0.1
2018-01-05 14:43:00,1241.5827453410323,0.1
2018-01-05 14:44:00,1113.4562984559982,0.1
2018-01-05 14:45:00,0.0,0.1
2018-01-05 14:46:00,0.0,0.1
2018-01-05 14:47:00,0.0,0.1
2018-01-05 14:48:00,0.0,0.1
2018-01-05 14:49:00,0.0,0.1
2018-01-05 14:50:00,0.0,0.1
2018-01-05 14:51:00,0.0,0.1
2018-01-05 14:52:00,0.0,0.1
2018-01-05 14:53:00,918.2124659027472,0.1
2018-01-05 14:54:00,894.7677807929987,0.1
2018-01-05 14:55:00,2208.326189527616,0.1
2018-01-05 14:56:00,2442.3172590679624,0.1
2018-01-05 14:57:00,2547.316167130279,0.1
2018-01-05 14:58:00,2627.8562880571003,0.1
2018-01-05 14:59:00,2449.510078794018,0.1
2018-01-05 15:00:00,2682.3077639594494,0.1
2018-01-05 15:01:00,2735.169597406306,0.1
2018-01-05 15:02:00,2834.928965461326,0.1
2018-01-05 15:03:00,2877.495611746503,0.1
2018-01-05 15:04:00,2160.269177432349,0.1
2018-01-05 15:05:00,1718.1673818358136,0.1
2018-01-05 15:06:00,1453.5334952724986,0.1
2018-01-05 15:07:00,1295.4677142571084,0.1
2018-01-05 15:08:00,1238.9457022441297,0.1
2018-01-05 15:09:00,0.0,0.1
2018-01-05 15:10:00,0.0,0.1
2018-01-05 15:11:00,0.0,0.1
2018-01-05 15:12:00,0.0,0.1
2018-01-05 15:13:00,0.0,0.1
2018-01-05 15:14:00,0.0,0.1
2018-01-05 15:15:00,0.0,0.1
2018-01-05 15:16:00,0.0,0.1
2018-01-05 15:17:00,1221.1046789538154,0.1
2018-01-05 15:18:00,1111.0357693196079,0.1
2018-01-05 15:19:00,2467.7791493580294,0.1
2018-01-05 15:20:00,2674.81374427443,0.1
2018-01-05 15:21:00,2831.007165191533,0.1
2018-01-05 15:22:00,2798.2767541670546,0.1
2018-01-05 15:23:00,2595.267705490591,0.1
2018-01-05 15:24:00,2877.442039302404,0.1
2018-01-05 15:25:00,2815.7410954540733,0.1
2018-01-05 15:26:00,2932.0530674022784,0.1
2018-01-05 15:27:00,2981.3953731962947,0.1
2018-01-05 15:28:00,2219.516577466539,0.1
2018-01-05 15:29:00,1757.938389811466,0.1
2018-01-05 15:30:00,1509.9651079359828,0.1
2018-01-05 15:31:00,1345.2020967723813,0.1
2018-01-05 15:32:00,1304.4544434071604,0.1
2018-01-05 15:33:00,0.0,0.1
2018-01-05 15:34:00,0.0,0.1
2018-01-05 15:35:00,0.0,0.1
2018-01-05 15:36:00,0.0,0.1
2018-01-05 15:37:00,0.0,0.1
2018-01-05 15:38:00,0.0,0.1
2018-01-05 15:39:00,0.0,0.1
2018-01-05 15:40:00,0.0,0.1
2018-01-05 15:41:00,1324.399105179162,0.1
2018-01-05 15:42:00,1022.873857085657,0.1
2018-01-05 15:43:00,1565.5618725912511,0.1
2018-01-05 15:44:00,1789.1221782746695,0.1
2018-01-05 15:45:00,1927.855721857714,0.1
2018-01-05 15:46:00,1969.0144315668297,0.1
2018-01-05 15:47:00,1725.2811699860144,0.1
2018-01-05 15:48:00,1656.1343800693962,0.1
2018-01-05 15:49:00,1635.4922498259077,0.1
2018-01-05 15:50:00,1590.8901119497052,0.1
2018-01-05 15:51:00,1599.8489454700316,0.1
2018-01-05 15:52:00,1378.200825367089,0.1
2018-01-05 15:53:00,0.0,0.1
2018-01-05 15:54:00,0.0,0.1
2018-01-05 15:55:00,0.0,0.1
2018-01-05 15:56:00,0.0,0.1
2018-01-05 15:57:00,0.0,0.1
2018-01-05 15:58:00,0.0,0.1
2018-01-05 15:59:00,0.0,0.1
2018-01-05 16:00:00,0.0,0.1
2018-01-05 16:01:00,0.0,0.1
2018-01-05 16:02:00,0.0,0.1
2018-01-05 16:03:00,0.0,0.1
2018-01-05 16:04:00,0.0,0.1
2018-01-05 16:05:00,0.0,0.1
2018-01-05 16:06:00,0.0,0.1
2018-01-05 16:07:00,0.0,0.1
2018-01-05 16:08:00,0.0,0.1
2018-01-05 16:09:00,0.0,0.1
2018-01-05 16:10:00,0.0,0.1
2018-01-05 16:11:00,0.0,0.1
2018-01-05 16:12:00,0.0,0.1
2018-01-05 16:13:00,0.0,0.1
2018-01-05 16:14:00,0.0,0.1
2018-01-05 16:15:00,0.0,0.1
2018-01-05 16:16:00,0.0,0.1
2018-01-05 16:17:00,0.0,0.1
2018-01-05 16:18:00,0.0,0.1
2018-01-05 16:19:00,0.0,0.1
2018-01-05 16:20:00,0.0,0.1
2018-01-05 16:21:00,0.0,0.1
2018-01-05 16:22:00,0.0,0.1
2018-01-05 16:23:00,0.0,0.1
2018-01-05 16:24:00,0.0,0.1
2018-01-05 16:25:00,0.0,0.1
2018-01-05 16:26:00,0.0,0.1
2018-01-05 16:27:00,0.0,0.1
2018-01-05 16:28:00,0.0,0.1
2018-01-05 16:29:00,0.0,0.1
2018-01-05 16:30:00,0.0,0.1
2018-01-05 16:31:00,0.0,0.1
2018-01-05 16:32:00,56.1919144517979,0.1
2018-01-05 16:33:00,19.32548434987813,0.1
2018-01-05 16:34:00,0.0,0.1
2018-01-05 16:35:00,0.0,0.1
2018-01-05 16:36:00,0.0,0.1
2018-01-05 16:37:00,0.0,0.1
2018-01-05 16:38:00,0.0,0.1
2018-01-05 16:39:00,80.26793701772903,0.1
2018-01-05 16:40:00,120.50847468881452,0.1
2018-01-05 16:41:00,11.884903761629355,0.1
2018-01-05 16:42:00,0.0,0.1
2018-01-05 16:43:00,0.0,0.1
2018-01-05 16:44:00,0.0,0.1
2018-01-05 16:45:00,0.0,0.1
2018-01-05 16:46:00,0.0,0.1
2018-01-05 16:47:00,0.0,0.1
2018-01-05 16:48:00,0.0,0.1
2018-01-05 16:49:00,0.0,0.1
2018-01-05 16:50:00,0.0,0.1
2018-01-05 16:51:00,0.0,0.1
2018-01-05 16:52:00,0.0,0.1
2018-01-05 16:53:00,1080.988232434638,0.1
2018-01-05 16:54:00,923.5537522432205,0.1
2018-01-05 16:55:00,2262.1285953665,0.1
2018-01-05 16:56:00,2555.789273911963,0.1
2018-01-05 16:57:00,2666.7775422507593,0.1
2018-01-05 16:58:00,2723.666591403288,0.1
2018-01-05 16:59:00,2520.3506237257043,0.1
2018-01-05 17:00:00,2352.331352758821,0.1
2018-01-05 17:01:00,2433.5100651326134,0.1
2018-01-05 17:02:00,2695.4090246387273,0.1
2018-01-05 17:03:00,2902.3577597656144,0.1
2018-01-05 17:04:00,2076.960438516016,0.1
2018-01-05 17:05:00,1550.2103614704463,0.1
2018-01-05 17:06:00,1318.998805331192,0.1
2018-01-05 17:07:00,1145.1778812606526,0.1
2018-01-05 17:08:00,1089.862032623581,0.1
2018-01-05 17:09:00,0.0,0.1
2018-01-05 17:10:00,0.0,0.1
2018-01-05 17:11:00,0.0,0.1
2018-01-05 17:12:00,0.0,0.1
2018-01-05 17:13:00,0.0,0.1
2018-01-05 17:14:00,0.0,0.1
2018-01-05 17:15:00,0.0,0.1
2018-01-05 17:16:00,0.0,0.1
2018-01-05 17:17:00,774.582102721139,0.1
2018-01-05 17:18:00,790.4223647874292,0.1
2018-01-05 17:19:00,2114.338270539139,0.1
2018-01-05 17:20:00,2469.033053623769,0.1
2018-01-05 17:21:00,2611.603655921871,0.1
2018-01-05 17:22:00,2800.457018188293,0.1
2018-01-05 17:23:00,2586.347921568891,0.1
2018-01-05 17:24:00,2821.366280432013,0.1
2018-01-05 17:25:00,2816.3115028434427,0.1
2018-01-05 17:26:00,2802.4766805341515,0.1
2018-01-05 17:27:00,2517.505309151547,0.1
2018-01-05 17:28:00,1603.6594055643263,0.1
2018-01-05 17:29:00,1204.3776859030297,0.1
2018-01-05 17:30:00,1099.007702343764,0.1
2018-01-05 17:31:00,1049.1804007365472,0.1
2018-01-05 17:32:00,1050.482348189462,0.1
2018-01-05 17:33:00,0.0,0.1
2018-01-05 17:34:00,0.0,0.1
2018-01-05 17:35:00,0.0,0.1
2018-01-05 17:36:00,0.0,0.1
2018-01-05 17:37:00,0.0,0.1
2018-01-05 17:38:00,0.0,0.1
2018-01-05 17:39:00,0.0,0.1
2018-01-05 17:40:00,0.0,0.1
2018-01-05 17:41:00,1051.05956010729,0.1
2018-01-05 17:42:00,1034.7204149405177,0.1
2018-01-05 17:43:00,2269.4754010318666,0.1
2018-01-05 17:44:00,2373.3916361986853,0.1
2018-01-05 17:45:00,2443.7910528397056,0.1
2018-01-05 17:46:00,2685.505269401304,0.1
2018-01-05 17:47:00,2630.3411690130224,0.1
2018-01-05 17:48:00,2939.37174959524,0.1
2018-01-05 17:49:00,2867.864372465124,0.1
2018-01-05 17:50:00,2957.9653515291784,0.1
2018-01-05 17:51:00,2801.189205990889,0.1
2018-01-05 17:52:00,1919.7428362335581,0.1
2018-01-05 17:53:00,1523.7600130525207,0.1
2018-01-05 17:54:00,1356.9718289564962,0.1
2018-01-05 17:55:00,1261.4530329347353,0.1
2018-01-05 17:56:00,1173.0698091797562,0.1
2018-01-05 17:57:00,0.0,0.1
2018-01-05 17:58:00,0.0,0.1
2018-01-05 17:59:00,0.0,0.1
2018-01-05 18:00:00,0.0,0.1
2018-01-05 18:01:00,0.0,0.1
2018-01-05 18:02:00,0.0,0.1
2018-01-05 18:03:00,0.0,0.1
2018-01-05 18:04:00,0.0,0.1
2018-01-05 18:05:00,1206.3544208703356,0.1
2018-01-05 18:06:00,1124.123230152706,0.1
2018-01-05 18:07:00,2486.9114820260747,0.1
2018-01-05 18:08:00,2761.494801413496,0.1
2018-01-05 18:09:00,2867.538404360614,0.1
2018-01-05 18:10:00,2839.7323406273504,0.1
2018-01-05 18:11:00,2582.294262692679,0.1
2018-01-05 18:12:00,2822.9465683919825,0.1
2018-01-05 18:13:00,2830.373272596769,0.1
2018-01-05 18:14:00,2907.843172059774,0.1
2018-01-05 18:15:00,2567.14295668674,0.1
2018-01-05 18:16:00,1656.4994719469798,0.1
2018-01-05 18:17:00,1294.4641390076563,0.1
2018-01-05 18:18:00,1159.286506815583,0.1
2018-01-05 18:19:00,1046.0711167207571,0.1
2018-01-05 18:20:00,1006.0642327077679,0.1
2018-01-05 18:21:00,0.0,0.1
2018-01-05 18:22:00,0.0,0.1
2018-01-05 18:23:00,0.0,0.1
2018-01-05 18:24:00,0.0,0.1
2018-01-05 18:25:00,0.0,0.1
2018-01-05 18:26:00,0.0,0.1
2018-01-05 18:27:00,0.0,0.1
2018-01-05 18:28:00,0.0,0.1
2018-01-05 18:29:00,682.3143547105645,0.1
2018-01-05 18:30:00,625.2769472644413,0.1
2018-01-05 18:31:00,1140.204809188168,0.1
2018-01-05 18:32:00,1503.3722894527134,0.1
2018-01-05 18:33:00,1732.9642815667073,0.1
2018-01-05 18:34:00,1750.3546068326013,0.1
2018-01-05 18:35:00,1548.932710631862,0.1
2018-01-05 18:36:00,1617.2465617234138,0.1
2018-01-05 18:37:00,1650.809828719888,0.1
2018-01-05 18:38:00,1557.6853731262265,0.1
2018-01-05 18:39:00,1474.0738116425634,0.1
2018-01-05 18:40:00,1244.060061542329,0.1
2018-01-05 18:41:00,0.0,0.1
2018-01-05 18:42:00,0.0,0.1
2018-01-05 18:43:00,0.0,0.1
2018-01-05 18:44:00,0.0,0.1
2018-01-05 18:45:00,0.0,0.1
2018-01-05 18:46:00,0.0,0.1
2018-01-05 18:47:00,0.0,0.1
2018-01-05 18:48:00,0.0,0.1
2018-01-05 18:49:00,0.0,0.1
2018-01-05 18:50:00,0.0,0.1
2018-01-05 18:51:00,0.0,0.1
2018-01-05 18:52:00,0.0,0.1
2018-01-05 18:53:00,0.0,0.1
2018-01-05 18:54:00,0.0,0.1
2018-01-05 18:55:00,0.0,0.1
2018-01-05 18:56:00,0.0,0.1
2018-01-05 18:57:00,0.0,0.1
2018-01-05 18:58:00,0.0,0.1
2018-01-05 18:59:00,0.0,0.1
2018-01-05 19:00:00,0.0,0.1
2018-01-05 19:01:00,0.0,0.1
2018-01-05 19:02:00,0.0,0.1
2018-01-05 19:03:00,0.0,0.1
2018-01-05 19:04:00,0.0,0.1
2018-01-05 19:05:00,0.0,0.1
2018-01-05 19:06:00,0.0,0.1
2018-01-05 19:07:00,0.0,0.1
2018-01-05 19:08:00,0.0,0.1
2018-01-05 19:09:00,0.0,0.1
2018-01-05 19:10:00,0.0,0.1
2018-01-05 19:11:00,0.0,0.1
2018-01-05 19:12:00,0.0,0.1
2018-01-05 19:13:00,0.0,0.1
2018-01-05 19:14:00,0.0,0.1
2018-01-05 19:15:00,0.0,0.1
2018-01-05 19:16:00,0.0,0.1
2018-01-05 19:17:00,553.9365191757765,0.1
2018-01-05 19:18:00,444.3028500250062,0.1
2018-01-05 19:19:00,1707.4112893051445,0.1
2018-01-05 19:20:00,2055.0407194305494,0.1
2018-01-05 19:21:00,2386.569175460876,0.1
2018-01-05 19:22:00,2500.8549518624523,0.1
2018-01-05 19:23:00,2351.532216813568,0.1
2018-01-05 19:24:00,2597.949745836919,0.1
2018-01-05 19:25:00,2628.998439182581,0.1
2018-01-05 19:26:00,2560.1228024163565,0.1
2018-01-05 19:27:00,2508.192766114929,0.1
2018-01-05 19:28:00,1672.0640499888061,0.1
2018-01-05 19:29:00,1213.9961877766368,0.1
2018-01-05 19:30:00,991.3272482256868,0.1
2018-01-05 19:31:00,835.4156748872105,0.1
2018-01-05 19:32:00,778.9008932579677,0.1
2018-01-05 19:33:00,0.0,0.1
2018-01-05 19:34:00,0.0,0.1
2018-01-05 19:35:00,0.0,0.1
2018-01-05 19:36:00,0.0,0.1
2018-01-05 19:37:00,0.0,0.1
2018-01-05 19:38:00,0.0,0.1
2018-01-05 19:39:00,0.0,0.1
2018-01-05 19:40:00,0.0,0.1
2018-01-05 19:41:00,539.2337714506305,0.1
2018-01-05 19:42:00,448.0947896195101,0.1
2018-01-05 19:43:00,1444.3757986033697,0.1
2018-01-05 19:44:00,1755.2024288349503,0.1
2018-01-05 19:45:00,1874.296085034792,0.1
2018-01-05 19:46:00,1898.7155587668176,0.1
2018-01-05 19:47:00,1812.8350017708174,0.1
2018-01-05 19:48:00,2045.8883944855145,0.1
2018-01-05 19:49:00,2115.5976966631397,0.1
2018-01-05 19:50:00,2243.1723184538973,0.1
2018-01-05 19:51:00,2236.490613828998,0.1
2018-01-05 19:52:00,1507.83704050326,0.1
2018-01-05 19:53:00,1001.7403887094762,0.1
2018-01-05 19:54:00,752.4418863131351,0.1
2018-01-05 19:55:00,612.7446917717846,0.1
2018-01-05 19:56:00,554.7945538106125,0.1
2018-01-05 19:57:00,0.0,0.1
2018-01-05 19:58:00,0.0,0.1
2018-01-05 19:59:00,0.0,0.1
2018-01-05 20:00:00,0.0,0.1
2018-01-05 20:01:00,0.0,0.1
2018-01-05 20:02:00,0.0,0.1
2018-01-05 20:03:00,0.0,0.1
2018-01-05 20:04:00,0.0,0.1
2018-01-05 20:05:00,503.7506018586673,0.1
2018-01-05 20:06:00,523.8049199232537,0.1
2018-01-05 20:07:00,1313.9055398421474,0.1
2018-01-05 20:08:00,1521.0198275942898,0.1
2018-01-05 20:09:00,1743.4899619219018,0.1
2018-01-05 20:10:00,1875.8986478843592,0.1
2018-01-05 20:11:00,1825.3537863740976,0.1
2018-01-05 20:12:00,2092.806676778219,0.1
2018-01-05 20:13:00,2128.518827994486,0.1
2018-01-05 20:14:00,2181.0389260658653,0.1
2018-01-05 20:15:00,2201.6239928643695,0.1
2018-01-05 20:16:00,1495.750241209925,0.1
2018-01-05 20:17:00,1049.3748383318882,0.1
2018-01-05 20:18:00,882.2216682870236,0.1
2018-01-05 20:19:00,747.0154279529736,0.1
2018-01-05 20:20:00,706.9458775270898,0.1
2018-01-05 20:21:00,0.0,0.1
2018-01-05 20:22:00,0.0,0.1
2018-01-05 20:23:00,0.0,0.1
2018-01-05 20:24:00,0.0,0.1
2018-01-05 20:25:00,0.0,0.1
2018-01-05 20:26:00,0.0,0.1
2018-01-05 20:27:00,0.0,0.1
2018-01-05 20:28:00,0.0,0.1
2018-01-05 20:29:00,497.9324719596392,0.1
2018-01-05 20:30:00,443.6371926026809,0.1
2018-01-05 20:31:00,1544.387866057382,0.1
2018-01-05 20:32:00,1954.174029909978,0.1
2018-01-05 20:33:00,2089.1347116625407,0.1
2018-01-05 20:34:00,2201.276358082449,0.1
2018-01-05 20:35:00,2072.0388329300677,0.1
2018-01-05 20:36:00,2273.2917915219887,0.1
2018-01-05 20:37:00,2266.9771272133976,0.1
2018-01-05 20:38:00,2332.4707689411985,0.1
2018-01-05 20:39:00,2317.498959650186,0.1
2018-01-05 20:40:00,1582.5028448025962,0.1
2018-01-05 20:41:00,1128.1321519644837,0.1
2018-01-05 20:42:00,901.9234891304642,0.1
2018-01-05 20:43:00,769.1916584231218,0.1
2018-01-05 20:44:00,683.0707239005648,0.1
2018-01-05 20:45:00,0.0,0.1
2018-01-05 20:46:00,0.0,0.1
2018-01-05 20:47:00,0.0,0.1
2018-01-05 20:48:00,0.0,0.1
2018-01-05 20:49:00,0.0,0.1
2018-01-05 20:50:00,0.0,0.1
2018-01-05 20:51:00,0.0,0.1
2018-01-05 20:52:00,0.0,0.1
2018-01-05 20:53:00,466.41348978970217,0.1
2018-01-05 20:54:00,379.4107501754946,0.1
2018-01-05 20:55:00,1664.331241042865,0.1
2018-01-05 20:56:00,2050.5801375425676,0.1
2018-01-05 20:57:00,2222.543090077932,0.1
2018-01-05 20:58:00,2276.0133695652517,0.1
2018-01-05 20:59:00,2007.151417741681,0.1
2018-01-05 21:00:00,2302.0712905218174,0.1
2018-01-05 21:01:00,2404.450179718969,0.1
2018-01-05 21:02:00,2417.1430737609394,0.1
2018-01-05 21:03:00,2495.833062637151,0.1
2018-01-05 21:04:00,1773.059870648628,0.1
2018-01-05 21:05:00,1249.606252830611,0.1
2018-01-05 21:06:00,1012.3026759989843,0.1
2018-01-05 21:07:00,890.166306552901,0.1
2018-01-05 21:08:00,864.410775698317,0.1
2018-01-05 21:09:00,0.0,0.1
2018-01-05 21:10:00,0.0,0.1
2018-01-05 21:11:00,0.0,0.1
2018-01-05 21:12:00,0.0,0.1
2018-01-05 21:13:00,0.0,0.1
2018-01-05 21:14:00,0.0,0.1
2018-01-05 21:15:00,0.0,0.1
2018-01-05 21:16:00,0.0,0.1
2018-01-05 21:17:00,677.8146540662931,0.1
2018-01-05 21:18:00,491.77391314469,0.1
2018-01-05 21:19:00,1008.400527288458,0.1
2018-01-05 21:20:00,1349.0492678979163,0.1
2018-01-05 21:21:00,1434.1518562532497,0.1
2018-01-05 21:22:00,1522.9221177460558,0.1
2018-01-05 21:23:00,1294.015465312335,0.1
2018-01-05 21:24:00,1259.9115610560434,0.1
2018-01-05 21:25:00,1260.2468136590064,0.1
2018-01-05 21:26:00,1273.5179404337343,0.1
2018-01-05 21:27:00,1188.1252463793962,0.1
2018-01-05 21:28:00,911.2651154005024,0.1
2018-01-05 21:29:00,0.0,0.1
2018-01-05 21:30:00,0.0,0.1
2018-01-05 21:31:00,0.0,0.1
2018-01-05 21:32:00,0.0,0.1
2018-01-05 21:33:00,0.0,0.1
2018-01-05 21:34:00,0.0,0.1
2018-01-05 21:35:00,0.0,0.1
2018-01-05 21:36:00,0.0,0.1
2018-01-05 21:37:00,0.0,0.1
2018-01-05 21:38:00,0.0,0.1
2018-01-05 21:39:00,0.0,0.1
2018-01-05 21:40:00,0.0,0.1
2018-01-05 21:41:00,0.0,0.1
2018-01-05 21:42:00,0.0,0.1
2018-01-05 21:43:00,0.0,0.1
2018-01-05 21:44:00,0.0,0.1
2018-01-05 21:45:00,0.0,0.1
2018-01-05 21:46:00,0.0,0.1
2018-01-05 21:47:00,0.0,0.1
2018-01-05 21:48:00,0.0,0.1
2018-01-05 21:49:00,0.0,0.1
2018-01-05 21:50:00,0.0,0.1
2018-01-05 21:51:00,0.0,0.1
2018-01-05 21:52:00,0.0,0.1
2018-01-05 21:53:00,0.0,0.1
2018-01-05 21:54:00,0.0,0.1
2018-01-05 21:55:00,0.0,0.1
2018-01-05 21:56:00,0.0,0.1
2018-01-05 21:57:00,0.0,0.1
2018-01-05 21:58:00,0.0,0.1
2018-01-05 21:59:00,0.0,0.1
2018-01-05 22:00:00,0.0,0.1
2018-01-05 22:01:00,0.0,0.1
2018-01-05 22:02:00,0.0,0.1
2018-01-05 22:03:00,0.0,0.1
2018-01-05 22:04:00,0.0,0.1
2018-01-05 22:05:00,829.51391074693,0.1
2018-01-05 22:06:00,635.8197885639705,0.1
2018-01-05 22:07:00,2049.8932009102823,0.1
2018-01-05 22:08:00,2496.6567280595377,0.1
2018-01-05 22:09:00,2671.6558771448554,0.1
2018-01-05 22:10:00,2625.223803310202,0.1
2018-01-05 22:11:00,2378.1422993022875,0.1
2018-01-05 22:12:00,2568.9428837422124,0.1
2018-01-05 22:13:00,2603.217993389817,0.1
2018-01-05 22:14:00,2739.712802887834,0.1
2018-01-05 22:15:00,2689.1862417574516,0.1
2018-01-05 22:16:00,1906.658933177667,0.1
2018-01-05 22:17:00,1426.270737506709,0.1
2018-01-05 22:18:00,1198.9374736575812,0.1
2018-01-05 22:19:00,1075.9645518018085,0.1
2018-01-05 22:20:00,1072.7335303013901,0.1
2018-01-05 22:21:00,0.0,0.1
2018-01-05 22:22:00,0.0,0.1
2018-01-05 22:23:00,0.0,0.1
2018-01-05 22:24:00,0.0,0.1
2018-01-05 22:25:00,0.0,0.1
2018-01-05 22:26:00,0.0,0.1
2018-01-05 22:27:00,0.0,0.1
2018-01-05 22:28:00,0.0,0.1
2018-01-05 22:29:00,796.8370023569514,0.1
2018-01-05 22:30:00,629.9072713398479,0.1
2018-01-05 22:31:00,1941.9262902792073,0.1
2018-01-05 22:32:00,2347.9041343731346,0.1
2018-01-05 22:33:00,2469.371848804199,0.1
2018-01-05 22:34:00,2568.4162447344725,0.1
2018-01-05 22:35:00,2435.204801088088,0.1
2018-01-05 22:36:00,2615.6977359971393,0.1
2018-01-05 22:37:00,2584.42334052721,0.1
2018-01-05 22:38:00,2601.7829507084502,0.1
2018-01-05 22:39:00,2573.0795472484783,0.1
2018-01-05 22:40:00,1779.3122965558232,0.1
2018-01-05 22:41:00,1277.2362484574037,0.1
2018-01-05 22:42:00,1061.9980727540437,0.1
2018-01-05 22:43:00,930.1618303132761,0.1
2018-01-05 22:44:00,922.8275924071773,0.1
2018-01-05 22:45:00,0.0,0.1
2018-01-05 22:46:00,0.0,0.1
2018-01-05 22:47:00,0.0,0.1
2018-01-05 22:48:00,0.0,0.1
2018-01-05 22:49:00,0.0,0.1
2018-01-05 22:50:00,0.0,0.1
2018-01-05 22:51:00,0.0,0.1
2018-01-05 22:52:00,0.0,0.1
2018-01-05 22:53:00,726.2443049242183,0.1
2018-01-05 22:54:00,640.7479690846968,0.1
2018-01-05 22:55:00,1937.2782898279797,0.1
2018-01-05 22:56:00,2300.0655715662688,0.1
2018-01-05 22:57:00,2536.4135007024647,0.1
2018-01-05 22:58:00,2579.0339492648027,0.1
2018-01-05 22:59:00,2366.0851342955275,0.1
2018-01-05 23:00:00,2637.6381384460033,0.1
2018-01-05 23:01:00,2716.6625906194895,0.1
2018-01-05 23:02:00,2786.088545772303,0.1
2018-01-05 23:03:00,2738.108185877097,0.1
2018-01-05 23:04:00,1980.2260675726423,0.1
2018-01-05 23:05:00,1421.3689691099407,0.1
2018-01-05 23:06:00,1184.0822241403619,0.1
2018-01-05 23:07:00,1086.0284925191995,0.1
2018-01-05 23:08:00,1039.0653978787727,0.1
2018-01-05 23:09:00,0.0,0.1
2018-01-05 23:10:00,0.0,0.1
2018-01-05 23:11:00,0.0,0.1
2018-01-05 23:12:00,0.0,0.1
2018-01-05 23:13:00,0.0,0.1
2018-01-05 23:14:00,0.0,0.1
2018-01-05 23:15:00,0.0,0.1
2018-01-05 23:16:00,0.0,0.1
2018-01-05 23:17:00,942.2222242382154,0.1
2018-01-05 23:18:00,773.5387048043893,0.1
2018-01-05 23:19:00,2159.7113228908297,0.1
2018-01-05 23:20:00,2538.2310035970017,0.1
2018-01-05 23:21:00,2655.63045649603,0.1
2018-01-05 23:22:00,2583.6429024911185,0.1
2018-01-05 23:23:00,2467.7291009455616,0.1
2018-01-05 23:24:00,2678.195270386512,0.1
2018-01-05 23:25:00,2286.617423543619,0.1
2018-01-05 23:26:00,2153.707179052186,0.1
